身份证号,酒店名称,入住时间,入住房号,退房时间,入住城市
886,荣成路酒店,1430064218,871,1430084218,陆丰
416,荣成路酒店,1430064218,871,1430084218,陆丰
222,濮县街酒店,1444967206,285,1444987206,北票
980,濮县街酒店,1444967206,285,1444987206,北票
956,湖南路酒店,1479205716,629,1479225716,新泰
905,湖南路酒店,1479205716,629,1479225716,新泰
838,彰化大厦酒店,1442612718,797,1442632718,东台
96,彰化大厦酒店,1442612718,797,1442632718,东台
670,彰化大厦酒店,1442612718,797,1442632718,东台
662,振兴街酒店,1406746049,869,1406766049,和田
789,福州南路酒店,1424326013,115,1424346013,瑞安
494,福州南路酒店,1424326013,115,1424346013,瑞安
933,福州南路酒店,1424326013,115,1424346013,瑞安
960,东海东大厦酒店,1410574159,706,1410594159,凤城
727,紫荆关街酒店,1488161960,990,1488181960,洛阳
438,紫荆关街酒店,1488161960,990,1488181960,洛阳
832,武定路酒店,1455739577,627,1455759577,佳木斯
30,武定路酒店,1455739577,627,1455759577,佳木斯
565,丹东街酒店,1442144188,973,1442164188,新民
880,延安三路酒店,1492092702,613,1492112702,卫辉
946,延安三路酒店,1492092702,613,1492112702,卫辉
589,延安三路酒店,1492092702,613,1492112702,卫辉
398,江南大厦酒店,1431150828,960,1431170828,丹东
802,江南大厦酒店,1431150828,960,1431170828,丹东
379,江南大厦酒店,1431150828,960,1431170828,丹东
957,台西三路酒店,1469678585,602,1469698585,忻州
201,台西三路酒店,1469678585,602,1469698585,忻州
17,潍县广场酒店,1425065876,195,1425085876,巴彦淖尔
860,潍县广场酒店,1425065876,195,1425085876,巴彦淖尔
841,潍县广场酒店,1425065876,195,1425085876,巴彦淖尔
844,正阳关街酒店,1403393918,949,1403413918,五家渠
797,正阳关街酒店,1403393918,949,1403413918,五家渠
859,团岛四街酒店,1472433621,318,1472453621,基隆
639,团岛四街酒店,1472433621,318,1472453621,基隆
872,大港一广场酒店,1476508819,355,1476528819,淄博
118,大港一广场酒店,1476508819,355,1476528819,淄博
615,大港一广场酒店,1476508819,355,1476528819,淄博
421,临邑路酒店,1433413526,373,1433433526,宁波
222,临邑路酒店,1433413526,373,1433433526,宁波
169,澳门二路酒店,1475475620,230,1475495620,龙岩
795,澳门二路酒店,1475475620,230,1475495620,龙岩
405,巫峡大厦酒店,1474081307,357,1474101307,延安
400,巫峡大厦酒店,1474081307,357,1474101307,延安
885,巫峡大厦酒店,1474081307,357,1474101307,延安
758,黄海街酒店,1436785256,464,1436805256,邓州
457,北京街酒店,1432369842,185,1432389842,白山
175,珠海一广场酒店,1433026303,510,1433046303,敦煌
407,珠海一广场酒店,1433026303,510,1433046303,敦煌
27,珠海一广场酒店,1433026303,510,1433046303,敦煌
352,青岛路酒店,1441119225,847,1441139225,郴州
890,青岛路酒店,1441119225,847,1441139225,郴州
736,松江路酒店,1459655432,937,1459675432,开原
242,南通大厦酒店,1432285924,155,1432305924,晋城
792,临朐路酒店,1417318774,678,1417338774,屏东
782,博山大厦酒店,1457535232,136,1457555232,如皋
828,海游路酒店,1431493980,902,1431513980,郑州
107,海游路酒店,1431493980,902,1431513980,郑州
957,曲阜街酒店,1463848707,750,1463868707,沁阳
649,曲阜街酒店,1463848707,750,1463868707,沁阳
586,基隆广场酒店,1467537402,925,1467557402,和田
683,宁波路酒店,1462622590,430,1462642590,临沂
811,宁波路酒店,1462622590,430,1462642590,临沂
48,宁波路酒店,1462622590,430,1462642590,临沂
823,吴县一街酒店,1415054111,811,1415074111,嵊州
380,吴县一街酒店,1415054111,811,1415074111,嵊州
367,嘉祥路酒店,1425880984,949,1425900984,乐陵
336,嘉祥路酒店,1425880984,949,1425900984,乐陵
715,嘉祥路酒店,1425880984,949,1425900984,乐陵
913,山海关路酒店,1412236858,938,1412256858,南充
652,山海关路酒店,1412236858,938,1412256858,南充
144,武昌路酒店,1485571074,355,1485591074,长治
998,武昌路酒店,1485571074,355,1485591074,长治
560,武昌路酒店,1485571074,355,1485591074,长治
664,河北大厦酒店,1446377239,693,1446397239,北流
232,西陵峡三路酒店,1443438126,710,1443458126,泸州
766,西陵峡三路酒店,1443438126,710,1443458126,泸州
341,泰州六街酒店,1459928862,443,1459948862,白城
692,泰州六街酒店,1459928862,443,1459948862,白城
390,泰州六街酒店,1459928862,443,1459948862,白城
346,紫荆关街酒店,1425586563,736,1425606563,基隆
935,磁山路酒店,1409323579,837,1409343579,西宁
509,韶关路酒店,1448948356,175,1448968356,张掖
595,韶关路酒店,1448948356,175,1448968356,张掖
18,韶关路酒店,1448948356,175,1448968356,张掖
207,宁海路酒店,1420785430,192,1420805430,焦作
435,海口街酒店,1441846894,173,1441866894,太保
402,金湖大厦酒店,1443870281,238,1443890281,喀什
84,济宁街酒店,1458955864,631,1458975864,长葛
128,济宁街酒店,1458955864,631,1458975864,长葛
415,济宁街酒店,1458955864,631,1458975864,长葛
51,云溪广场酒店,1481602498,663,1481622498,固原
603,云溪广场酒店,1481602498,663,1481622498,固原
965,云溪广场酒店,1481602498,663,1481622498,固原
658,台西纬四街酒店,1476387496,154,1476407496,自贡
965,石村广场酒店,1402019975,939,1402039975,汕头
880,华阳路酒店,1430157090,614,1430177090,昌都
694,华阳路酒店,1430157090,614,1430177090,昌都
862,华阳路酒店,1430157090,614,1430177090,昌都
408,仰口街酒店,1408923310,106,1408943310,菏泽
664,仰口街酒店,1408923310,106,1408943310,菏泽
55,仰口街酒店,1408923310,106,1408943310,菏泽
791,团岛一街酒店,1424233335,531,1424253335,永州
785,团岛一街酒店,1424233335,531,1424253335,永州
813,湛山路酒店,1437047163,836,1437067163,库尔勒
213,湛山路酒店,1437047163,836,1437067163,库尔勒
685,湛山路酒店,1437047163,836,1437067163,库尔勒
996,定陶街酒店,1440564194,697,1440584194,张家界
939,福寺大厦酒店,1412475854,564,1412495854,黄冈
989,芝罘路酒店,1444489798,664,1444509798,兴城
596,市场纬街酒店,1406706360,241,1406726360,蛟河
526,漳浦广场酒店,1449694998,822,1449714998,三沙
339,漳浦广场酒店,1449694998,822,1449714998,三沙
150,金口一广场酒店,1470443054,781,1470463054,巩义
553,金口一广场酒店,1470443054,781,1470463054,巩义
594,金口一广场酒店,1470443054,781,1470463054,巩义
503,宁国二路酒店,1451906380,343,1451926380,阳江
950,宁国二路酒店,1451906380,343,1451926380,阳江
297,宁国二路酒店,1451906380,343,1451926380,阳江
78,台西纬三广场酒店,1486027381,471,1486047381,台东
892,台西纬三广场酒店,1486027381,471,1486047381,台东
97,绣城路酒店,1404126058,213,1404146058,乐陵
229,绣城路酒店,1404126058,213,1404146058,乐陵
234,绣城路酒店,1404126058,213,1404146058,乐陵
906,和阳广场酒店,1421877276,410,1421897276,江山
20,山城广场酒店,1405434095,198,1405454095,阿勒泰
338,山城广场酒店,1405434095,198,1405454095,阿勒泰
625,山城广场酒店,1405434095,198,1405454095,阿勒泰
713,寿康路酒店,1404474791,883,1404494791,万源
532,寿康路酒店,1404474791,883,1404494791,万源
533,湖南路酒店,1425555637,615,1425575637,靖江
355,湖南路酒店,1425555637,615,1425575637,靖江
454,恒台街酒店,1465989157,855,1466009157,平镇
593,基隆广场酒店,1467999105,635,1468019105,库尔勒
298,逍遥三大厦酒店,1481054327,699,1481074327,广水
297,吉林路酒店,1408650663,231,1408670663,中坜
634,吉林路酒店,1408650663,231,1408670663,中坜
483,延吉街酒店,1481462800,333,1481482800,遵义
951,延吉街酒店,1481462800,333,1481482800,遵义
324,延安一街酒店,1451049105,709,1451069105,桂平
508,延安一街酒店,1451049105,709,1451069105,桂平
871,延安一街酒店,1451049105,709,1451069105,桂平
894,红岛支大厦酒店,1458303799,645,1458323799,鹰潭
932,红岛支大厦酒店,1458303799,645,1458323799,鹰潭
163,太平路酒店,1468875162,131,1468895162,蛟河
398,太平路酒店,1468875162,131,1468895162,蛟河
917,太平路酒店,1468875162,131,1468895162,蛟河
671,武昌路酒店,1455754230,525,1455774230,昌都
616,南京广场酒店,1416295565,311,1416315565,常州
91,南京广场酒店,1416295565,311,1416315565,常州
884,鱼山广场酒店,1479179062,603,1479199062,海伦
966,鱼山广场酒店,1479179062,603,1479199062,海伦
591,城武大厦酒店,1484575419,852,1484595419,长沙
353,城武大厦酒店,1484575419,852,1484595419,长沙
248,城武大厦酒店,1484575419,852,1484595419,长沙
81,人和路酒店,1425646166,997,1425666166,安国
483,人和路酒店,1425646166,997,1425666166,安国
200,人和路酒店,1425646166,997,1425666166,安国
499,兴安支街酒店,1472371334,105,1472391334,烟台
100,兴安支街酒店,1472371334,105,1472391334,烟台
691,广东广场酒店,1457108205,618,1457128205,如皋
600,福州南路酒店,1467366817,555,1467386817,巩义
49,福州南路酒店,1467366817,555,1467386817,巩义
303,高苑大厦酒店,1424595014,324,1424615014,深州
684,高苑大厦酒店,1424595014,324,1424615014,深州
683,高苑大厦酒店,1424595014,324,1424615014,深州
216,澳门四街酒店,1402062077,190,1402082077,蒙自
258,澳门四街酒店,1402062077,190,1402082077,蒙自
984,澳门四街酒店,1402062077,190,1402082077,蒙自
730,高田广场酒店,1479129485,247,1479149485,吴忠
113,高田广场酒店,1479129485,247,1479149485,吴忠
499,高田广场酒店,1479129485,247,1479149485,吴忠
48,秋阳路酒店,1485033861,345,1485053861,赤峰
752,秋阳路酒店,1485033861,345,1485053861,赤峰
972,秋阳路酒店,1485033861,345,1485053861,赤峰
634,青岛路酒店,1477963461,285,1477983461,开原
975,港华大厦酒店,1442130001,835,1442150001,铁岭
994,港华大厦酒店,1442130001,835,1442150001,铁岭
903,红山峡路酒店,1428716193,471,1428736193,天水
476,红山峡路酒店,1428716193,471,1428736193,天水
535,红山峡路酒店,1428716193,471,1428736193,天水
245,振兴街酒店,1405146778,112,1405166778,黄山
522,振兴街酒店,1405146778,112,1405166778,黄山
363,潍县广场酒店,1413276763,149,1413296763,无锡
774,潍县广场酒店,1413276763,149,1413296763,无锡
214,潍县广场酒店,1413276763,149,1413296763,无锡
264,西江广场酒店,1483627220,488,1483647220,铁岭
308,旅顺街酒店,1414029632,346,1414049632,明光
715,新昌街酒店,1429917954,630,1429937954,长乐
584,新昌街酒店,1429917954,630,1429937954,长乐
500,江苏广场酒店,1476143212,805,1476163212,新密
466,江苏广场酒店,1476143212,805,1476163212,新密
697,蒙阴大厦酒店,1426108588,360,1426128588,银川
13,大港沿酒店,1494778958,710,1494798958,唐山
956,大港沿酒店,1494778958,710,1494798958,唐山
285,大港沿酒店,1494778958,710,1494798958,唐山
318,菜市二路酒店,1484585085,327,1484605085,晋城
820,菜市二路酒店,1484585085,327,1484605085,晋城
87,菜市二路酒店,1484585085,327,1484605085,晋城
177,贵州街酒店,1491264072,673,1491284072,讷河
911,清平路酒店,1494678769,987,1494698769,北票
841,清平路酒店,1494678769,987,1494698769,北票
122,清平路酒店,1494678769,987,1494698769,北票
619,青城广场酒店,1447953470,753,1447973470,市中
845,青城广场酒店,1447953470,753,1447973470,市中
626,新疆路酒店,1473905105,185,1473925105,河源
493,新疆路酒店,1473905105,185,1473925105,河源
769,新疆路酒店,1473905105,185,1473925105,河源
935,永嘉大厦酒店,1449115345,869,1449135345,松原
825,瑞云街酒店,1432183424,315,1432203424,朝阳
482,瑞云街酒店,1432183424,315,1432203424,朝阳
38,宁国三大厦酒店,1489353881,897,1489373881,四平
983,宁国三大厦酒店,1489353881,897,1489373881,四平
452,信号山路酒店,1422128691,935,1422148691,兰州
919,信号山路酒店,1422128691,935,1422148691,兰州
739,瑞阳街酒店,1444109362,784,1444129362,巴中
52,瑞阳街酒店,1444109362,784,1444129362,巴中
144,蒲台大厦酒店,1415542154,604,1415562154,台南
842,三明南路酒店,1432409424,258,1432429424,芒市
240,桑梓路酒店,1404817277,655,1404837277,项城
584,桑梓路酒店,1404817277,655,1404837277,项城
180,珠海街酒店,1482599622,706,1482619622,上海
283,沈阳街酒店,1483185973,662,1483205973,利川
156,甘肃广场酒店,1492296755,428,1492316755,平顶山
873,甘肃广场酒店,1492296755,428,1492316755,平顶山
309,甘肃广场酒店,1492296755,428,1492316755,平顶山
194,遵义路酒店,1422893712,778,1422913712,咸阳
285,遵义路酒店,1422893712,778,1422913712,咸阳
85,濮县街酒店,1427386895,691,1427406895,松滋
633,濮县街酒店,1427386895,691,1427406895,松滋
20,濮县街酒店,1427386895,691,1427406895,松滋
288,四方街酒店,1431253793,853,1431273793,淮南
73,四方街酒店,1431253793,853,1431273793,淮南
500,四方街酒店,1431253793,853,1431273793,淮南
596,台西纬五路酒店,1488211525,851,1488231525,乐山
937,台西纬五路酒店,1488211525,851,1488231525,乐山
15,普集支路酒店,1459767717,961,1459787717,衡水
207,普集支路酒店,1459767717,961,1459787717,衡水
752,云霄大厦酒店,1426911898,584,1426931898,汝州
556,云霄大厦酒店,1426911898,584,1426931898,汝州
443,宁德街酒店,1436828425,190,1436848425,沧州
911,宁德街酒店,1436828425,190,1436848425,沧州
290,北京街酒店,1475593663,966,1475613663,吴川
853,北京街酒店,1475593663,966,1475613663,吴川
451,汇泉广场酒店,1478318190,928,1478338190,博乐
263,汇泉广场酒店,1478318190,928,1478338190,博乐
26,菜市一街酒店,1491465042,754,1491485042,虎林
269,菜市一街酒店,1491465042,754,1491485042,虎林
730,安城街酒店,1405813625,489,1405833625,随州
973,安城街酒店,1405813625,489,1405833625,随州
136,安城街酒店,1405813625,489,1405833625,随州
681,嘉义街酒店,1405924485,256,1405944485,常宁
495,嘉义街酒店,1405924485,256,1405944485,常宁
339,香港西大厦酒店,1425636232,642,1425656232,乌海
522,高邮湖街酒店,1428980292,183,1429000292,宜春
34,高邮湖街酒店,1428980292,183,1429000292,宜春
387,高田广场酒店,1483143956,738,1483163956,津市
78,高田广场酒店,1483143956,738,1483163956,津市
116,高田广场酒店,1483143956,738,1483163956,津市
59,华严路酒店,1493162859,904,1493182859,尚志
503,莆田街酒店,1471824530,690,1471844530,伊宁
192,莆田街酒店,1471824530,690,1471844530,伊宁
17,莆田街酒店,1471824530,690,1471844530,伊宁
378,滕县路酒店,1465893424,811,1465913424,楚雄
794,滕县路酒店,1465893424,811,1465913424,楚雄
133,大港三街酒店,1462036105,326,1462056105,酒泉
793,大港三街酒店,1462036105,326,1462056105,酒泉
961,大港三街酒店,1462036105,326,1462056105,酒泉
478,振兴街酒店,1462320190,673,1462340190,灵宝
141,振兴街酒店,1462320190,673,1462340190,灵宝
344,大港纬一路酒店,1410106839,915,1410126839,个旧
99,大港纬一路酒店,1410106839,915,1410126839,个旧
218,岳阳路酒店,1413903996,776,1413923996,达州
507,岳阳路酒店,1413903996,776,1413923996,达州
818,岳阳路酒店,1413903996,776,1413923996,达州
810,德阳路酒店,1406754121,587,1406774121,南投
788,长安南路酒店,1492698613,120,1492718613,西市
344,长安南路酒店,1492698613,120,1492718613,西市
436,贵州街酒店,1427791506,121,1427811506,博乐
426,贵州街酒店,1427791506,121,1427811506,博乐
736,闽江一大厦酒店,1425171274,950,1425191274,新民
594,闽江一大厦酒店,1425171274,950,1425191274,新民
804,闽江一大厦酒店,1425171274,950,1425191274,新民
301,无棣纬一广场酒店,1480284847,461,1480304847,东台
587,云门一街酒店,1440253817,548,1440273817,扬中
451,机场路酒店,1475584175,733,1475604175,克拉玛依
525,机场路酒店,1475584175,733,1475604175,克拉玛依
127,港夏街酒店,1484864143,698,1484884143,荣成
139,港夏街酒店,1484864143,698,1484884143,荣成
384,湛山四大厦酒店,1417082693,616,1417102693,溧阳
978,湛山四大厦酒店,1417082693,616,1417102693,溧阳
89,四方街酒店,1457500642,283,1457520642,北安
840,泰安路酒店,1468811733,705,1468831733,哈尔滨
305,德县路酒店,1484748671,949,1484768671,吉林
