主叫,被叫,通话时间,通话时长,通话类型
13288888871,13788888611,1425264355,199,本地
13288888871,13088888297,1474827804,2278,本地
13288888871,15888888523,1415956501,1749,本地
13288888871,13388888663,1468289058,3041,本地
13288888871,13988888746,1467001221,2682,本地
13288888871,15388888360,1411667839,3490,本地
13288888871,13188888127,1478843526,318,本地
13288888871,15188888615,1411844782,2122,本地
13288888871,13388888910,1437276349,2747,本地
13288888871,13788888725,1437530363,3275,本地
13288888871,15288888958,1473039566,271,本地
13288888871,13988888993,1461913332,3064,本地
13288888871,15988888885,1463460152,2009,本地
13288888871,15988888315,1449138226,595,本地
13288888871,15988888849,1480596743,2463,本地
13288888871,13188888583,1419669634,26,本地
13288888871,13488888836,1436249329,1642,本地
13288888871,13588888799,1400697311,1698,本地
13288888871,15988888849,1493155369,2566,本地
13288888871,15288888198,1428405565,1666,本地
13288888871,13388888777,1444192929,2045,本地
13288888871,15388888512,1440470210,3363,本地
13288888871,13588888514,1472574350,1112,本地
13288888871,13788888896,1425714696,18,本地
13288888871,15888888960,1494302109,1191,本地
13288888871,13588888881,1475017171,2152,本地
13288888871,15788888408,1447072599,501,本地
13288888871,13188888127,1412196781,1350,本地
13288888871,15088888291,1432525930,758,本地
13288888871,15888888352,1416224896,1293,本地
13288888871,13188888851,1400304591,2112,本地
13288888871,15188888121,1425044769,1312,本地
13288888871,13288888185,1419363724,1321,本地
13288888871,15288888768,1428094704,2085,本地
13288888871,15688888816,1446171584,3197,本地
13288888871,13388888874,1408971622,3006,本地
13288888871,15788888446,1440918496,1092,本地
13288888871,13588888877,1439611275,3511,本地
13288888871,15988888733,1465270856,1316,本地
13288888871,13288888964,1417314268,1592,本地
13288888871,15388888894,1466372216,2828,本地
13288888871,13788888117,1431864200,2331,本地
13288888871,13988888803,1488269351,600,本地
13288888871,13988888843,1414522094,3552,本地
13288888871,15288888236,1469806564,2089,本地
13288888871,15188888178,1409089876,1186,本地
13288888871,15688888282,1422623964,674,本地
13288888871,15288888350,1492260319,2405,本地
13288888871,15388888379,1474155770,2776,本地
13288888871,15188888957,1465954843,836,本地
13288888871,15888888428,1415850380,229,本地
13288888871,13488888779,1439298577,2353,本地
13288888871,13988888803,1462157751,2597,本地
13288888871,13888888707,1418557602,202,本地
13288888871,13788888668,1408223302,1456,本地
13288888871,13288888546,1410261701,2676,本地
13288888871,13988888879,1472198617,3371,本地
13288888871,15388888531,1489052663,96,本地
13288888871,13488888798,1477521140,2452,本地
13288888871,13988888100,1492990145,232,本地
13288888871,13788888459,1402394156,1395,本地
13288888871,13488888880,1402898659,205,本地
13288888871,13288888660,1472562857,1517,本地
13288888871,13388888815,1421560060,90,本地
13288888871,15988888714,1466533864,200,本地
13288888871,15588888547,1400290207,1353,本地
13288888871,13588888799,1467253130,2242,本地
13288888871,13888888884,1473704865,80,本地
13288888871,13388888855,1403986615,2728,本地
13288888871,15588888319,1441192170,824,本地
13288888871,15988888866,1480096500,2011,本地
13288888871,15888888105,1438220533,2139,本地
13288888871,13088888812,1463841260,1911,本地
13288888871,15188888444,1461786529,1739,本地
13288888871,13288888755,1417171639,1293,本地
13288888871,15788888866,1404675133,65,本地
13288888871,15288888198,1408813913,300,本地
13188888260,13388888739,1402894258,202,本地
13188888260,15588888281,1482073958,1948,本地
13188888260,13488888741,1436957910,522,本地
13188888260,15688888339,1489588806,3314,本地
13188888260,15988888106,1427307598,3524,本地
13188888260,15988888619,1465109081,2791,本地
13188888260,13288888812,1409288363,2585,本地
13188888260,13288888850,1407975802,14,本地
13188888260,13188888851,1465699260,2487,本地
13188888260,15688888377,1453309458,3265,本地
13188888260,13188888127,1443103194,1902,本地
13188888260,13688888116,1474740385,3502,本地
13188888260,13588888818,1473071165,2971,本地
13188888260,15188888216,1409653947,2707,本地
13188888260,13488888551,1401996442,692,本地
13188888260,13288888641,1428839250,3192,本地
13188888260,13088888354,1464395986,1971,本地
13188888260,13388888397,1460669111,3046,本地
13188888260,13288888185,1484987291,3293,本地
13188888260,13488888190,1442470968,1019,本地
13188888260,15288888996,1454956598,1776,本地
13188888260,13188888887,1494068134,232,本地
13188888260,15888888561,1420937346,2676,本地
13188888260,15088888253,1491888037,3370,本地
13188888260,13688888895,1482728156,1395,本地
13188888260,13088888145,1422441557,1665,本地
13188888260,13388888834,1417629295,2272,本地
13188888260,15188888425,1489366041,1147,本地
13188888260,15588888243,1444055000,2593,本地
13188888260,13888888669,1422336320,1305,本地
13188888260,15088888882,1403819971,3233,本地
13188888260,15388888930,1422165971,2959,本地
13188888260,13688888515,1420462022,618,本地
13188888260,13988888594,1491344340,3028,本地
13188888260,13888888118,1424407654,3024,本地
13188888260,13788888706,1487201224,594,本地
13188888260,13688888230,1489741828,2359,本地
13188888260,13888888935,1436310449,568,本地
13188888260,15888888409,1453493987,1879,本地
13188888260,13188888754,1474752649,1781,本地
13188888260,13988888824,1419677026,715,本地
13188888260,13288888280,1414901433,2816,本地
13188888260,13688888821,1449616368,202,本地
13188888260,13488888684,1428020240,425,本地
13188888260,15588888984,1400791698,3585,本地
13188888260,13988888993,1462161384,249,本地
13188888260,13788888687,1414625546,3190,本地
13188888260,13188888659,1438154002,3163,本地
13188888260,15188888539,1451859355,1363,本地
13188888260,13588888248,1406682892,2550,本地
13188888260,13788888383,1407652590,3181,本地
13188888260,13488888171,1463013973,2175,本地
13188888260,13888888403,1427429278,1875,本地
13188888260,13888888479,1406372564,1902,本地
13188888260,15288888865,1478435392,901,本地
13188888260,13688888344,1468963763,522,本地
13188888260,13288888299,1419351770,483,本地
13188888260,13388888817,1406742422,996,本地
13188888260,15188888406,1464894379,1989,本地
13188888260,15388888702,1447907340,3302,本地
13188888260,13188888507,1451427043,1728,本地
13188888260,13488888838,1473681066,1522,本地
13188888260,13188888697,1455891034,1513,本地
13188888260,15888888599,1419770657,87,本地
13188888260,13388888454,1435842521,1524,本地
13188888260,13088888888,1425943672,626,本地
13188888260,13688888268,1445303394,2364,本地
13188888260,15188888748,1448865116,955,本地
13188888260,15988888885,1443008001,1393,本地
13188888260,15088888785,1471146573,617,本地
13188888260,13588888877,1485239155,3035,本地
13188888260,15288888540,1433592760,2572,本地
13188888260,13588888324,1464117884,1463,本地
13188888260,15588888490,1484889924,2203,本地
13188888260,13788888326,1400759163,2484,本地
13188888260,13988888100,1478238498,2272,本地
13188888260,13088888886,1474393725,2416,本地
13188888260,15088888844,1440245377,2703,本地
13188888260,13388888245,1449034221,2459,本地
13188888260,13188888260,1460739557,3044,本地
13188888260,13988888632,1480312678,814,本地
13188888260,15588888851,1482988368,40,本地
13188888260,15088888424,1433461047,2919,本地
13188888260,13288888907,1476452676,3485,本地
13188888260,15288888827,1424353597,2603,本地
13188888260,13688888895,1469814506,607,本地
13188888260,13088888316,1452097217,1459,本地
13188888260,13488888380,1435009709,3589,本地
13188888260,13688888211,1441758216,1528,本地
13388888359,13088888791,1433428830,1340,本地
13388888359,15388888873,1490911923,696,本地
13388888359,15088888120,1403001504,2902,本地
13388888359,15188888976,1444958250,3066,本地
13388888359,13588888875,1480493415,1332,本地
13388888359,13488888819,1410605635,1086,本地
13388888359,15388888683,1433742299,1769,本地
13388888359,13288888185,1407235569,2890,本地
13388888359,13988888843,1488387934,2501,本地
13388888359,13988888119,1427182240,1781,本地
13388888359,15688888624,1411616985,1288,本地
13388888359,15388888894,1470711939,1861,本地
13388888359,15288888711,1494175808,3335,本地
13388888359,15788888674,1478375054,2155,本地
13388888359,15588888604,1420379157,126,本地
13388888359,15188888615,1414458881,3145,本地
13388888359,13688888781,1422171193,2201,本地
13388888359,13088888202,1437054268,1726,本地
13388888359,15688888719,1441732636,577,本地
13388888359,13688888116,1421767692,3382,本地
13388888359,13488888399,1449119337,1856,本地
13388888359,13888888498,1410110400,2421,本地
13388888359,15188888596,1494403286,295,本地
13388888359,13488888817,1494067825,3441,本地
13388888359,13288888280,1494670109,889,本地
13388888359,15588888794,1479970281,2198,本地
13388888359,15388888607,1439567691,3230,本地
13388888359,15188888634,1451306339,723,本地
13388888359,15188888235,1463126280,944,本地
13388888359,13188888507,1414227525,146,本地
13388888359,15188888938,1430171524,53,本地
13388888359,13288888318,1445201575,1514,本地
13388888359,13088888791,1406417333,2016,本地
13388888359,15288888521,1433204082,1716,本地
13388888359,15688888529,1466419361,2145,本地
13388888359,13088888924,1476010298,3034,本地
13388888359,15988888811,1452711199,2118,本地
13388888359,15988888182,1409035270,2908,本地
13388888359,13588888134,1444170228,2253,本地
13388888359,13488888950,1491300625,3414,本地
13388888359,15988888923,1430380205,530,本地
13388888359,15888888466,1410597886,1335,本地
13388888359,15188888887,1403252910,1520,本地
13388888359,15988888695,1434818037,1813,本地
13388888359,15988888144,1425766997,1177,本地
13388888359,13688888990,1415000291,406,本地
13388888359,15988888961,1479997001,2934,本地
13388888359,15088888671,1428110722,2040,本地
13388888359,15188888634,1408405148,2801,本地
13388888359,15888888827,1429553718,2482,本地
13388888359,15588888813,1441199137,1385,本地
13088888449,13688888648,1490781592,2967,本地
13088888449,13688888306,1493027259,2142,本地
13088888449,15688888472,1452669729,1439,本地
13088888449,13188888925,1442415533,3041,本地
13088888449,13188888317,1411452236,784,本地
13088888449,15788888237,1472821952,2338,本地
13088888449,13488888152,1445648520,1444,本地
13088888449,15088888614,1483453249,2129,本地
13088888449,13488888456,1419988189,2057,本地
13088888449,13088888259,1490504368,1728,本地
13088888449,13688888496,1458622279,2022,本地
15688888814,15288888483,1440821815,2745,本地
15688888814,15388888246,1433778848,2923,本地
15688888814,15888888580,1424693647,891,本地
15688888814,13888888973,1411041630,2473,本地
15688888814,15988888887,1449936619,1553,本地
15688888814,13188888127,1416028537,203,本地
15688888814,15788888541,1424661294,263,本地
15688888814,13988888461,1413206682,3369,本地
15688888814,13188888127,1485976336,3180,本地
15688888814,15088888348,1479105778,1176,本地
15688888814,13988888689,1441615279,2476,本地
15688888814,15088888728,1491283986,1917,本地
15688888814,15188888463,1489816187,1024,本地
15688888814,13188888108,1458091840,1745,本地
15688888814,13788888174,1439488043,2583,本地
15688888814,15988888847,1446334317,2300,本地
15688888814,15988888163,1478433323,2400,本地
15688888814,13088888126,1477741636,209,本地
15688888814,13788888345,1447624130,1230,本地
15688888814,15388888531,1489188028,1740,本地
15688888814,13288888907,1429287067,3159,本地
15688888814,13188888146,1461579473,1226,本地
15688888814,15088888823,1462177326,54,本地
15688888814,13588888685,1433212136,1349,本地
15688888814,15688888472,1486340465,3339,本地
15688888814,15888888200,1435445312,1220,本地
15688888814,15988888847,1405121328,2059,本地
15688888814,13588888590,1444654106,1747,本地
15688888814,15888888143,1418475665,1507,本地
15688888814,15888888219,1448527475,3042,本地
15688888814,15888888751,1466161092,2096,本地
15688888814,15588888699,1418333505,836,本地
15688888814,13188888851,1425276656,1603,本地
15688888814,15288888846,1450947486,2336,本地
15688888814,13688888724,1455390150,1676,本地
15688888814,13288888204,1425866105,1276,本地
15688888814,15788888693,1457432140,2315,本地
15688888814,13988888176,1481569376,275,本地
15688888814,15988888220,1462237513,670,本地
15688888814,13388888834,1408185786,174,本地
15688888814,15188888140,1429504967,1008,本地
15688888814,13788888782,1446899642,1265,本地
15688888814,15988888657,1408844111,1923,本地
15688888814,13188888564,1486226421,2639,本地
15688888814,15288888692,1428469087,1979,本地
15688888814,13088888848,1416477267,1815,本地
15688888814,15588888262,1451934334,1091,本地
15688888814,13888888194,1481867690,1200,本地
15688888814,13288888964,1491176674,1813,本地
15688888814,13488888475,1407464339,2785,本地
15688888814,13888888232,1427963741,3108,本地
15688888814,13088888962,1450542030,437,本地
15688888814,13888888688,1408708211,868,本地
15688888814,15588888680,1477464791,2717,本地
15688888814,15188888539,1472855738,3480,本地
15688888814,15188888653,1403667277,1883,本地
15688888814,13488888703,1429554867,1084,本地
15688888814,15988888239,1457311020,2688,本地
15688888814,15888888848,1489436825,2748,本地
15688888814,15988888904,1460576365,1639,本地
15688888814,13388888910,1425861544,1450,本地
